"variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"p0[203]",0.93776913675375,0.942502475,0.0311214084620858,0.029300512605,0.879626019,0.9791843675,1.00018427611169,13844.8825535705,13293.6206206802
"p0[204]",0.673149438479375,0.673495815,0.0436164565210615,0.043762830825,0.6005407305,0.744601456,1.00018612739664,12286.4320207445,10459.3626949584
"p0[205]",0.652022382783125,0.652937095,0.0568495722667044,0.057222244275,0.5572723895,0.7435810565,1.00005050053838,13985.028291533,12346.9974319462
"p0[206]",0.77130138388875,0.77579458,0.0650622385498108,0.064966968612,0.6557832745,0.8706728825,1.00041682222594,13914.2318828271,12142.9404838874
"p0[207]",0.6843321862,0.68582216,0.0589078073963581,0.0597021299910001,0.584754374,0.7789237675,1.0005362786623,14100.4458971648,12051.0591576754
"p0[208]",0.686979704956875,0.688636165,0.0633982403086476,0.063780295572,0.5776965275,0.78764625,0.99987933947255,17262.4742357172,12498.1989243181
"p0[209]",0.91096671678375,0.915617655,0.0364222312061615,0.035600206026,0.8446706535,0.961880524,1.00044607839669,12568.0478933878,10531.9214263553
"p0[210]",0.475208021441875,0.474607815,0.065551138756733,0.065850872493,0.368196316,0.5833517965,1.00040198285336,16432.9241881407,13173.3092784853
"p0[211]",0.413698530848125,0.413136055,0.0599064405191454,0.060783026934,0.316575019,0.513717088,1.00014209401812,19157.9720451183,13578.5816932415
"p0[212]",0.286249245257812,0.28404029,0.0581158757075437,0.058613049096,0.1947054285,0.385133893,1.00001202596619,17651.3891996709,13469.3462098795
"p0[213]",0.911320372515625,0.921258405,0.0511449256605536,0.046720476978,0.814474973,0.975214921,1.00033210175807,11815.7122643111,9617.91876246739
"p0[214]",0.6961303260275,0.69829973,0.0600450962981206,0.060947150754,0.593508937,0.7914537545,1.00028007388148,12602.1003761518,9627.09691342623
"p0[215]",0.246247395160375,0.241438805,0.0697242677054384,0.069918415245,0.1405827585,0.3701111135,1.00010019560127,15515.7654155348,13017.7771472608
"p0[216]",0.634674014605,0.635420225,0.0556094225637389,0.0557861682629999,0.54247928,0.7247389315,0.999962023324175,13777.7463281173,12259.6103549469
"p0[217]",0.76219422305375,0.76473108,0.0591180885578991,0.059532068358,0.660283202,0.854897543,1.00014814751496,17659.7080568235,13242.7705316717
"p0[218]",0.887716291865,0.89356757,0.0467646778658916,0.04577786955,0.802027403,0.953642165,1.00021680011199,12732.4171100386,11482.2296970244
"p0[219]",0.3050357758465,0.300990165,0.0766121383904306,0.077920000032,0.186176303,0.440642043,1.00047193761218,15534.203534593,12900.3468224281
"p0[220]",0.530270876401875,0.530242755,0.0732790842176916,0.074019442518,0.409344432,0.6497276925,0.999972298018105,19858.8827566142,12260.2285415072
"p0[221]",0.854326328318125,0.85849481,0.047425567655388,0.0467980985009999,0.768605873,0.924235547,1.0003493997564,12950.8806685448,13750.5908215497
"p0[222]",0.160885217382869,0.15251974,0.064534769342831,0.062975747856,0.0697935944,0.279353261,1.00008336151568,16680.9428364709,14023.1350517155
"p0[223]",0.520049666785625,0.51995738,0.0536784043929441,0.0543300771509999,0.432019874,0.6081313815,1.0000330565836,14388.7220405738,11249.8587335879
"p0[224]",0.6419458727575,0.645463225,0.0793903005563433,0.081156501006,0.505942661,0.7674348825,1.00029006812296,13011.1441291714,10059.1817191501
"p0[225]",0.8900579795175,0.89442214,0.0382597393179793,0.03698990631,0.8200939985,0.9449489545,1.00021412000839,13513.769141832,11548.8858213754
"p0[226]",0.559986439173125,0.560476845,0.0681494654876416,0.0690332363280001,0.4476630035,0.66990569,1.00020219463526,21067.9281788963,11923.3503309847
"p0[227]",0.46107404147375,0.459614785,0.0893969349734116,0.090698959386,0.3153273645,0.611354889,1.00033593650137,15628.1408997865,12452.4749659148
"p0[228]",0.418996947233125,0.41761082,0.0686369918282804,0.070997644263,0.3084983395,0.532325239,1.00018418266772,14359.2999018912,12834.57607831
"p0[229]",0.474503176421875,0.47391139,0.0440202356043315,0.044238382188,0.4033581385,0.5471523415,1.00039426362744,11246.9932035655,12056.4434460754
"p0[230]",0.83419627584375,0.840667625,0.0604445555967648,0.059536316007,0.724530447,0.9213270125,0.999986381855774,14211.8099213833,13561.5876604799
"p0[231]",0.8347929076925,0.840118655,0.0580982516460034,0.057785424711,0.7316436925,0.92100076,0.999999203035331,15706.305292821,13750.6947702717
"p0[232]",0.658806828023125,0.659405685,0.0525691565875562,0.0531104236739999,0.5717944315,0.744664716,1.00045771940888,10994.0377758401,11992.4147760386
"p05[1]",0.39652468142,0.396138285,0.0397999285826342,0.039509251425,0.331834406,0.4627455865,1.0000530835876,15504.90477955,13519.2008042739
"p05[2]",0.0928710055525625,0.0894843895,0.0347797368192085,0.0343058673153,0.04178464755,0.1553857615,1.00028082286277,13406.1989483453,12612.1994569548
"p05[3]",0.426798194494375,0.42681892,0.0426802867295311,0.042753498984,0.356632385,0.497135407,1.00029468815569,14982.124541113,14240.7392876125
"p05[4]",0.4427208155475,0.443300545,0.0441489812488609,0.044082212517,0.369536084,0.514414693,1.00038383533179,15697.4908543886,13780.9937022216
"p05[5]",0.09872167093675,0.095074712,0.0352581406028357,0.0347499245478,0.04738194135,0.1628261625,1.00026910375247,13600.0636729713,13155.5681738486
"p05[6]",0.44223484851875,0.4430306,0.0444907482924996,0.044264690925,0.3684615345,0.5142964665,1.0003945596913,15870.2732140326,14009.6430175512
"p05[7]",0.448022066476875,0.447790965,0.041880038217141,0.041750601627,0.379179674,0.5170039225,1.00031294128233,18072.232383975,13829.3696960912
"p05[8]",0.41275649931375,0.413253805,0.0458032572683797,0.045663501786,0.33639127,0.4874096525,1.00009500843262,17564.472515793,13681.2712046604
"p05[9]",0.175541555382812,0.17006093,0.0676310181023514,0.068595513504,0.07470194725,0.297066777,1.00025115039183,15539.9619628488,13681.5385509576
"p05[10]",0.35764451845125,0.35826513,0.053221148396979,0.0537808924589999,0.2680067465,0.4446067335,1.00036093553982,17745.9435285782,13777.2303279343
"p05[11]",0.130531382077813,0.12449791,0.0551469073170807,0.0561030258285,0.0501501977,0.229827452,1.00034188589074,13064.5797547117,12120.8835941096
"p05[12]",0.2632988590175,0.26233433,0.0406728942631089,0.040729460877,0.1978300415,0.3311658555,1.00030611822892,13370.0178247023,11259.2807173312
"p05[13]",0.36165948734375,0.361391675,0.0414989879808421,0.04142717985,0.29395155,0.430616258,1.00007446583979,14016.1203674768,13016.9131872389
"p05[14]",0.450618533976875,0.45067796,0.0418246114159345,0.041472873582,0.381391225,0.519858554,1.00018759548104,17921.6838122977,13378.7379447323
"p05[15]",0.0432689035200019,0.036377009,0.0301181556654644,0.0259468254444,0.00829302857,0.102194961,1.00009408805558,13005.3333098651,11717.9843585692
"p05[16]",0.394609876588125,0.394543455,0.0441588430653805,0.044168025405,0.322960061,0.468080451,1.0000593486325,16169.1400335763,12547.121372126
"p05[17]",0.344372654393125,0.344380515,0.0448959951930934,0.044691427683,0.2708956295,0.4183687675,1.0001267022108,13182.4090742139,12409.8547215302
"p05[18]",0.395859604445,0.39940343,0.0590092024084887,0.058603931106,0.2934583965,0.486053628,1.00071955618045,16007.1772272974,14286.2412467996
"p05[19]",0.4473901194175,0.447679415,0.0430008503032018,0.042688768668,0.3765128205,0.5173812895,1.0002839477603,16863.6443549664,13946.6655630709
"p05[20]",0.331993517783125,0.33121722,0.0396735539051082,0.039636035964,0.267548267,0.3985064835,1.00026709720688,14796.4495909982,12526.2354361837
"p05[21]",0.0406334280290819,0.0323305355,0.0319980766778391,0.0259175492835,0.005765557715,0.1038389075,0.999938623750662,14474.2105351235,13043.9562069096
"p05[22]",0.451569492594375,0.451730365,0.0413215294028546,0.041094217542,0.384026673,0.5199466865,1.00023949944116,17435.5415409708,13317.4777315813
"p05[23]",0.218970508949125,0.21735984,0.0440422683316568,0.044508964101,0.148080229,0.2934979775,1.00065569516341,16223.1620139491,12477.1748060695
"p05[24]",0.36693114554875,0.367262065,0.0476451537504412,0.047619681291,0.2882323715,0.4450115225,1.00019717659933,12761.2527302419,13199.3363964501
"p05[25]",0.43198088381875,0.43179802,0.0424512017797474,0.042747457389,0.3618529945,0.501709295,1.000312504871,18683.3131844351,13905.4780519877
"p05[26]",0.0606463736591313,0.055597325,0.031531433577014,0.0299319971643,0.0189337583,0.1202815305,1.00026097261767,13807.6168817796,13387.866313407
"p05[27]",0.291209903747688,0.29089036,0.0565568145158172,0.057655674972,0.1986638805,0.3849113155,1.00023025658793,16954.2909522397,13474.1424155312
"p05[28]",0.44202149710625,0.44249186,0.0435639441267114,0.04351038111,0.369645279,0.513101519,1.00029714945404,17463.7070254151,13565.0179241218
"p05[29]",0.44573928883625,0.44559306,0.042812551372739,0.042574297122,0.3747915215,0.516128069,1.0002922985124,17271.8935356427,13704.9704041376
"p05[30]",0.417658558348125,0.41957937,0.0508695927499219,0.049796582871,0.3302488685,0.498454127,1.00003116076854,15853.8651332054,13691.892748991
"p05[31]",0.0552427580947669,0.047206546,0.0369560510033346,0.0327122887749,0.0108403224,0.1273222785,1.00018787274748,13581.2571666963,12682.528352388
"p05[32]",0.3600197484875,0.35935092,0.0441862741340081,0.045031017213,0.287473617,0.432634588,1.00009941960979,18335.5578182501,12740.9381989731
"p05[33]",0.316614456649375,0.31649041,0.034369157930402,0.034586582058,0.2611401035,0.3734197165,1.00019637571047,13287.2929847612,12827.2627049626
"p05[34]",0.36768917084125,0.36840853,0.0524554718507902,0.052388923797,0.2791196555,0.453281778,0.999915721129751,15897.8355776298,12966.3846868995
"p05[35]",0.339371190382313,0.34059682,0.0640049187356398,0.066147170103,0.2324958185,0.4419128125,1.00033980332775,16287.321522415,14522.0981122646
"p05[36]",0.38610506754875,0.387706905,0.051945835470242,0.051767840418,0.2988536175,0.4692910075,1.00010747172022,14191.5274417822,13360.1859035588
"p05[37]",0.363968167045,0.363489045,0.0408858058062167,0.041155352553,0.297559975,0.431677114,1.00033302622465,13427.9620500457,12779.666114363
"p05[38]",0.140461829656625,0.13870158,0.033711621365118,0.033803606172,0.0882339479,0.198913759,1.00032869383139,13624.5330277248,12035.1500123964
"p05[39]",0.228716212772875,0.225201115,0.0872737033894463,0.09204699861,0.0919511499,0.3782950795,1.00051732393836,14377.9112170955,13531.9045795362
"p05[40]",0.157736697508813,0.156311025,0.034642839171787,0.034970694066,0.10323764,0.216529923,1.0002847504108,13277.8130601882,11286.7193762558
"p05[41]",0.0692992335107687,0.0620314235,0.0400651679871677,0.0374681508159,0.01754823525,0.14573818,1.00021621957228,13447.4555593349,12903.5349338349
"p05[42]",0.0385678514289187,0.0316448345,0.0285330489868891,0.0238380241302,0.006632294155,0.09466856955,1.00008483095384,12855.3993553213,11587.6535493591
"p05[43]",0.36195656905625,0.366413145,0.0676456307017927,0.067620118377,0.2430574215,0.4660544275,0.999990605475867,15496.9905526816,14398.5570542589
"p05[44]",0.045564441334575,0.0394628385,0.0297764626378968,0.0263465484891,0.009980814275,0.1029477825,0.999946895426291,16755.9320612825,13898.1237587568
"p05[45]",0.414599987091875,0.414329875,0.0398907895916766,0.040186347432,0.3497252195,0.481011265,1.00007066980319,16601.184704736,13492.87712557
"p05[46]",0.13223876801125,0.130173895,0.0333015310566586,0.033119853291,0.0813080037,0.1901573605,1.00019639773765,13700.660072276,12848.2288694615
"p05[47]",0.288453245378125,0.288124775,0.0447141216506429,0.044838071649,0.2156706865,0.3622477235,1.00009205886577,14879.539132192,12363.1437737608
"p05[48]",0.306004601090625,0.30530122,0.0572443307136758,0.0585957249149999,0.212049633,0.4010008225,1.00022732566499,16038.0717144868,12909.3943929477
"p05[49]",0.426304111316875,0.42587257,0.0407507064113723,0.040962785052,0.360149692,0.4942579095,1.00003152834001,17044.2666641516,13803.7137116868
"p05[50]",0.243546144580813,0.242476465,0.0470057629979514,0.04712028972,0.1681830565,0.322609856,1.00002920522336,14493.7968935442,12054.4434927294
"p05[51]",0.0508237609698437,0.045795783,0.0284567767368614,0.0262695563298,0.0143548949,0.1051920855,1.00022882359476,13995.6519462162,13100.6957335908
"p05[52]",0.316016569863125,0.31592861,0.0447718511867098,0.045064850145,0.2426846505,0.3903866275,1.00006687612526,13453.0030375541,13194.1323708957
"p05[53]",0.0690812320604,0.061314436,0.0410219253479955,0.0381396233211,0.0167968912,0.147829364,1.00022389735196,13490.5488200609,12633.8897169536
"p05[54]",0.441554900493125,0.442319805,0.0442713977453799,0.044123577057,0.3678473245,0.5136622595,1.00007432189226,16812.2204382983,13815.1711212355
"p05[55]",0.4423077515225,0.44224461,0.0410847025710255,0.041215434918,0.3751901105,0.5100353625,1.0000829376581,17256.197574899,13411.7660287145
"p05[56]",0.0804206916885938,0.077132229,0.0311320874155213,0.0306815893461,0.03537242975,0.1367002395,1.0001615523019,13234.3551303389,11900.5974410678
"p05[57]",0.451579875208125,0.45175771,0.0417257234930967,0.041446201608,0.382956343,0.520005018,1.00025930283837,17722.7508819151,13341.7603390918
"p05[58]",0.31147938127125,0.31131822,0.0486296164352082,0.0490853351730001,0.231828619,0.3915836565,1.00038364657319,14078.1022326259,12712.7171625358
"p05[59]",0.30404802802125,0.30419011,0.0501741922297443,0.050902446798,0.2220071485,0.386589163,1.00018461140202,14898.1603776989,11939.5512559616
"p05[60]",0.2358774543305,0.23357299,0.0602813995296426,0.061728406824,0.1406202685,0.338292796,1.00017758581697,16451.9013927303,13466.7031157489
"p05[61]",0.35991832148875,0.360154975,0.048601261520697,0.0496483080450001,0.280420315,0.438815086,1.00041566366257,20469.3451991158,12039.1513918729
"p05[62]",0.128361690121188,0.123078165,0.0508129596132501,0.0512456345982,0.0532929365,0.2197202805,1.0003425445541,13101.5312253639,12581.2617072977
"p05[63]",0.36495020544375,0.364310635,0.0434402103628009,0.044014591131,0.294368377,0.43662242,1.00060929067496,19291.2070162833,13574.0622901046
"p05[64]",0.36635783215375,0.366324495,0.0487932983187034,0.049053192405,0.2850460125,0.4473582835,1.00024896118795,17610.7127287346,14308.5402556286
"p05[65]",0.147590791316562,0.14314588,0.0477246755482393,0.047567938551,0.0762541133,0.2324356695,1.00023797429874,12659.7820036969,10667.1513563271
"p05[66]",0.4508254019725,0.45111205,0.0417908775210429,0.041337126726,0.382055418,0.519755332,1.00022504295856,17197.7606226862,13653.5779223562
"p05[67]",0.215316579109625,0.213864,0.0445502659970481,0.04517141202,0.144537008,0.2911637385,1.00033878702949,17283.8214708712,13059.4544592437
"p05[68]",0.0483633796823838,0.041404554,0.0317778934752341,0.028181527668,0.0104962041,0.1100011365,1.00007155088809,12553.3256339939,10847.9855378987
"p05[69]",0.38670825412125,0.3879717,0.0538634661093192,0.05386649037,0.29529445,0.4720270365,1.00017226768567,16819.003254959,14253.3690543799
"p05[70]",0.243026693803563,0.241061375,0.0592459202173503,0.06063055635,0.1483057865,0.343198416,1.00017729310441,16515.9612662941,13534.8061859177
"p05[71]",0.42673213884,0.42741367,0.0461479787381481,0.045874305267,0.3501379145,0.5014089205,1.0005150271169,17849.6753095208,14159.6926828994
"p05[72]",0.451146129214375,0.45126627,0.0417862692000592,0.041410530252,0.3823952735,0.5201937695,1.00015814391648,17497.1249229232,13151.4200907633
"p05[73]",0.22189136247575,0.22140972,0.0348161043556301,0.034815814257,0.1654546585,0.27997301,1.00037969737847,13073.800818623,11359.1812972824
"p05[74]",0.447932752995,0.448180475,0.0424562340290139,0.042386548071,0.3781208485,0.5170222095,1.00052538159649,16818.9571560986,13654.8525558181
"p05[75]",0.29860839236375,0.298654595,0.055167212400697,0.055966533966,0.2079955725,0.3902873055,1.00021792244081,17105.4696351947,13285.9047608839
"p05[76]",0.251703903013688,0.250017625,0.0496426255036272,0.050250933054,0.1727662255,0.335845989,1.0003258616255,14709.38965427,11293.196747971
"p05[77]",0.296026526038125,0.29494474,0.042983016612731,0.043810815174,0.2260841555,0.3671883635,1.00014597827623,18560.6769864424,13080.7921351797
"p05[78]",0.23617665970725,0.234771925,0.0509231722356398,0.051759671292,0.1545596915,0.3222536905,1.00020780788366,12785.7121228887,10169.2057061442
"p05[79]",0.442520278014375,0.44308361,0.0438147429052408,0.043684423524,0.369914195,0.5137978,1.00040722887443,16248.690350381,13561.9150055941
"p05[80]",0.4231932131625,0.42303128,0.0415267007160965,0.041370833637,0.355523458,0.4925769135,1.00003142629775,17093.8534020615,13624.6918431717
"p05[81]",0.445272556823125,0.44535447,0.0425829224267155,0.042475022226,0.374936891,0.515415153,1.00024276982208,17593.9633942654,13354.4617326949
"p05[82]",0.25140796519875,0.25056344,0.0473707786521336,0.047581052148,0.1752421265,0.3307888425,1.00014227025633,14750.1932184032,12559.5862079233
"p05[83]",0.298278022218125,0.29809803,0.04747022645244,0.04781792715,0.220826063,0.376896971,1.00024423499997,14993.9827590113,12277.0458592709
"p05[84]",0.43505748029625,0.43529432,0.0423186938773265,0.04228975653,0.3661079395,0.5053519935,1.00002509962305,17399.4793866172,13325.4225165051
"p05[85]",0.444301220699375,0.44425309,0.042295261942386,0.042098782824,0.374328874,0.513908039,1.00042050075708,17839.5477518257,14155.7697495221
"p05[86]",0.4271438520625,0.427073905,0.0416798540313694,0.041997172833,0.358999386,0.496310629,1.00005787264168,17174.4002497511,12977.0686016462
"p05[87]",0.04224499887735,0.0378560075,0.0239888481730911,0.0219714025608,0.0118055036,0.0876362012,1.00011443152714,13919.3276356684,12739.9299716757
"p05[88]",0.381417982263125,0.382675755,0.0558308763123982,0.056111346921,0.2872417995,0.470473023,1.0000516388167,17929.1066919096,14495.8150214001
"p05[89]",0.290752535405,0.28986406,0.0403651257447895,0.0407561180250001,0.2250354035,0.358201128,1.0002961184476,13878.192303924,11747.0448537089
"p05[90]",0.0761806736496625,0.0714590365,0.0346950581155638,0.0337846652157,0.02796874225,0.1403761055,1.00029414248911,13578.8085117624,13012.8109691787
"p05[91]",0.39435552861625,0.398777855,0.0609012741480452,0.059714346615,0.2859922705,0.486890651,0.999987978172208,15500.064130696,14364.6707668199
"p05[92]",0.40238757965875,0.401915345,0.0399578136287536,0.039874979193,0.3379062895,0.4692257845,1.00002808420921,16292.9124166955,14004.2058643417
"p05[93]",0.321745413468125,0.32146224,0.0539756875434914,0.055366347834,0.2328528225,0.410835983,1.00016964615979,17567.6119712483,13071.3785985883
"p05[94]",0.182542792677813,0.179644365,0.0574272440242749,0.057996695211,0.0929794574,0.2810171445,1.00040636078966,16696.0635068857,13126.0396992933
"p05[95]",0.210063656586938,0.20923082,0.039188982326976,0.039566880087,0.1475613725,0.275947032,1.00041318443311,12570.5713801898,10202.7810265613
"p05[96]",0.318063042585625,0.3173602,0.0509139767432022,0.051437976744,0.2344896195,0.4023892175,1.00028020352761,13775.1462807945,11872.6798550393
"p05[97]",0.126847389726312,0.122136915,0.0477535412987695,0.0477072006516,0.0569019822,0.212759404,1.00055987065205,13872.3160107741,12170.5856047329
"p05[98]",0.204800513360125,0.202484865,0.0527184030462844,0.053421132156,0.1221395545,0.2953873895,1.00004855425263,13619.6041749077,13501.7525855337
"p05[99]",0.245729263525,0.244627025,0.0489043351412413,0.049803877263,0.1667225735,0.3281109475,1.00023865985254,12963.7999151582,10236.1034967216
"p05[100]",0.28401705684375,0.28364549,0.0442149407987219,0.043883210532,0.211976739,0.3578031875,1.00002669876043,14476.1025819833,12803.4011681646
"p05[101]",0.157824320007187,0.1542537,0.053771451354532,0.054295347246,0.0754978117,0.2516250925,1.00016220005508,16941.2542060618,13241.4050617338
"p05[102]",0.420947155574375,0.420474845,0.0426952023379687,0.042904427664,0.3507539575,0.491106927,1.00045624140878,18631.6164599395,14181.7357989428
"p05[103]",0.235503161863125,0.234114,0.0466767579592995,0.047239816932,0.160713512,0.314883723,1.00037386959921,14300.2783528207,11272.417372679
"p05[104]",0.058296483572225,0.0504293845,0.038030179027376,0.0341624746911,0.0120749061,0.1319521045,0.999959567218047,14886.6315974205,13105.130783776
"p05[105]",0.04082417110952,0.033906513,0.029556876846423,0.0250338373992,0.007211595095,0.0986680959,1.00009028365285,13182.5308243576,12042.578207845
"p05[106]",0.389259546436875,0.388927635,0.0413033514722236,0.041511821484,0.322083586,0.4572392755,1.00032161794673,14196.6708285225,13823.4438696156
"p05[107]",0.4513689826925,0.451532495,0.0415937972917958,0.041353820802,0.38318983,0.5202244895,1.00025165896189,17137.0868924486,13604.1316296183
"p05[108]",0.125279446433437,0.12286268,0.0363039249128746,0.0365858525907,0.0697872948,0.1887670715,1.00058344735932,12408.793602211,10486.4068265521
"p05[109]",0.44724425383375,0.44715843,0.0418195487186512,0.042167316009,0.3786987155,0.515937718,1.00023373088637,16960.7670075835,14408.7965265452
"p05[110]",0.262210171235063,0.26179508,0.0452649499540774,0.045385929414,0.18926243,0.3376048445,1.00041708783481,14761.4476201682,11689.1498222243
"p05[111]",0.41274766146875,0.41455339,0.0509431129035972,0.050328991944,0.3248977165,0.4928375085,1.00018200270613,17893.2153264549,14800.3869849624
"p05[112]",0.450308606275625,0.450156115,0.041992050307879,0.041899247103,0.3813464345,0.5194973345,1.00012986983161,17443.2030520174,13387.0866285536
"p05[113]",0.318317040659,0.32067424,0.0824851780323548,0.087692809974,0.177872534,0.44702539,1.0003755186566,16082.6999464625,14323.2483272905
"p05[114]",0.28495376342,0.284192285,0.0408929181114688,0.0411589923360001,0.2189636545,0.352669378,1.00021162949622,13627.5885546656,11014.8800237439
"p05[115]",0.084455248594375,0.0809436795,0.031122550644298,0.0301602063693,0.03979691295,0.1410669515,1.00018051018496,14180.2273571807,12783.5551264308
"p05[116]",0.4453213812625,0.445461125,0.0428111605592256,0.042678286686,0.374527302,0.515594497,1.00020378750549,17295.1014063984,13375.3844353462
"p05[117]",0.164798400767187,0.161324515,0.0515963279858429,0.05215208586,0.0862440011,0.256092911,1.00062721643207,13678.0504272109,11432.2579827214
"p05[118]",0.334642545355625,0.33460667,0.0411020472423067,0.04094266617,0.2674804685,0.4033788165,0.999987572801057,14595.8571872997,12784.2241513828
"p05[119]",0.250415063998937,0.24951021,0.0493389030219573,0.04980149769,0.1709583415,0.333244259,1.00024632128151,14757.2847458448,12081.3417870085
"p05[120]",0.413909103605625,0.41357072,0.0402148079257098,0.039873229725,0.348228409,0.4806453995,1.00005602583873,15884.6758978732,13708.8039175648
"p05[121]",0.211036142129937,0.209651255,0.0450864253405021,0.045904906131,0.1392501455,0.287234739,1.00040079430946,13695.6156090195,11621.055745558
"p05[122]",0.3035896326425,0.303431055,0.0523499567098406,0.053306971956,0.217961727,0.390044618,1.00086523203273,18857.580865259,12811.5236925418
"p05[123]",0.32390283194625,0.323236295,0.0397239648619237,0.04000366146,0.259343199,0.39017873,1.00027791867882,14620.6550805657,12191.3442942546
"p05[124]",0.441295528830625,0.44158478,0.0441810653043814,0.04389392973,0.3682640895,0.5132198245,1.00039270103485,16093.3289373335,14047.0086801992
"p05[125]",0.398438649515,0.399136835,0.0486547748352032,0.048736946412,0.31646831,0.477619744,1.00011416784361,17777.6196330245,14358.7544919988
"p05[126]",0.29077526881125,0.29042374,0.0464955411901262,0.046893911526,0.214639687,0.368174429,1.00041742568692,14456.5243128356,13347.8455371241
"p05[127]",0.30801085890625,0.30779898,0.0487032061648132,0.049543888527,0.2290178145,0.388532181,1.00041856033932,20129.9604512405,12439.0508709132
"p05[128]",0.235698296018125,0.2347704,0.0394580597670712,0.039959761674,0.1724023665,0.302096867,1.00037885450095,13177.7737038641,11285.4817778877
"p05[129]",0.44160339075625,0.44234982,0.0432900470427001,0.043217967912,0.369532719,0.5121668415,1.00003403958789,18223.656600925,13783.2685674023
"p05[130]",0.325393508912625,0.328490185,0.0743596572385217,0.0778645063139999,0.198045887,0.4427942985,1.00031992182963,14274.4465609935,12686.1686883418
"p05[131]",0.4327385234325,0.4325243,0.0423840560524735,0.042541620618,0.3626926515,0.5023624385,1.00032260056274,18612.5887083534,13838.7376586928
"p05[132]",0.0370467122490394,0.028798036,0.0305653037010757,0.0239906807805,0.0047328358,0.09760492055,0.999908770428613,14390.9246267757,12827.6073497909
"p05[133]",0.44167548364125,0.442592735,0.0453200121193768,0.044554509573,0.3667332135,0.514882293,1.0002641328721,15640.6086145335,13222.3439021498
"p05[134]",0.44986823642625,0.449811405,0.0417803723001249,0.041466787509,0.380797156,0.519019525,1.00033053362622,17991.9607026063,13685.7793102267
"p05[135]",0.415371055518125,0.41820058,0.0524055210032834,0.051418146969,0.325135706,0.4968476555,1.00007529055515,17858.1560825529,14500.1931556981
"p05[136]",0.43770907002875,0.4379221,0.0426506330267535,0.0427840479570001,0.3675985055,0.5078011725,1.00003305872526,17505.5882413932,13177.2700811835
"p05[137]",0.384694776825,0.384949685,0.0478957600352396,0.047478611901,0.3061352795,0.463642356,1.0001535870982,15801.8632821359,11948.7956327483
"p05[138]",0.34714789308,0.34673251,0.0353425013643549,0.035364791385,0.2898584155,0.4062806265,1.00016486838632,13920.5401511756,12949.4259042679
"p05[139]",0.417228506726875,0.4196186,0.0523056697544958,0.051628335171,0.326575401,0.4986937375,1.00052635414261,17513.443148841,14594.9269348346
"p05[140]",0.122434464500313,0.11989001,0.0346416572139756,0.034471450755,0.0697830273,0.1831429275,1.000214473413,13583.1223303665,11803.1937504067
"p05[141]",0.433281505385625,0.434764555,0.0470027165955634,0.045994269846,0.3534206465,0.5075283855,1.00026302251122,16561.112766615,13798.9399267687
"p05[142]",0.44961359716125,0.44984016,0.0418011578848264,0.041352619896,0.3805609315,0.5183002465,1.00023805576656,16841.5304749905,13632.7835966539
"p05[143]",0.4352801151725,0.437365765,0.0493705651376935,0.047103106386,0.3498276295,0.512536386,1.00003759645793,15696.9308834595,12913.5457652979
"p05[144]",0.22186136863125,0.21882616,0.0622075353704202,0.063987392553,0.124130407,0.3289978295,1.00032507711801,13427.3450846209,10286.9853872867
"p05[145]",0.312551692334375,0.31173939,0.0421337448106669,0.042073615689,0.2443507585,0.382573774,1.00027948780572,14030.7117806897,11353.7676501971
"p05[146]",0.452377122314375,0.452453785,0.0415275168072859,0.041347460448,0.3843832145,0.5214425425,1.00026616625454,17375.4310128903,13440.5069218271
"p05[147]",0.44219570600625,0.442180295,0.0424466077237721,0.042087945018,0.3721313305,0.5120914205,1.00043548908009,17947.9356996974,14220.7632160963
"p05[148]",0.287723627331875,0.287417575,0.0461076151089693,0.046336157406,0.2125360565,0.3637215185,1.00036177638667,11677.3822510975,13008.217678595
"p05[149]",0.447900679075,0.447979,0.0416835884783099,0.041651141406,0.378924034,0.516778043,1.00023320268074,18350.8561503836,13625.22374938
"p05[150]",0.392249101473125,0.391836855,0.0399168826026007,0.039731040972,0.327238009,0.4588441715,1.00005436778235,15186.4396368294,13578.1589817748
"p05[151]",0.227692873376625,0.22712597,0.0397173095002675,0.040177748352,0.1631846035,0.2936695925,1.00047822303177,12233.3887554394,12245.080207155
"p05[152]",0.3322474579175,0.333342005,0.0610148315662878,0.06196786155,0.229238724,0.4310137555,0.999943295562882,14469.8619347208,12266.1865899775
"p05[153]",0.33180388083625,0.33124899,0.0385322775389592,0.0387438665880001,0.2692584715,0.395999936,1.00034096149773,13331.3632819493,13129.4846510598
"p05[154]",0.426771801714375,0.427478025,0.0466972783308337,0.046304852307,0.348924386,0.502341212,1.00046324089592,17546.7266728301,14190.6211452094
"p05[155]",0.433018815485,0.43327199,0.0429145556625994,0.042628115502,0.3620677735,0.503853621,1.00056662944236,17476.798232031,14651.8641752424
"p05[156]",0.263610109624375,0.262457025,0.0570700285457037,0.058230530883,0.17247411,0.3591233045,1.00015642936803,12947.1289908718,10787.363840888
"p05[157]",0.127072533866875,0.121846045,0.0488162036737843,0.0484050730737,0.0569886013,0.215854299,0.999943797642049,14763.1707286295,12846.2130914389
"p05[158]",0.4510762808825,0.451141325,0.0419148358179096,0.0417031213620001,0.382369467,0.519815923,1.00019914845238,17373.2421691048,13736.635043959
