"variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"log_lik[72]",-1.397105897508,-1.3809202,0.24451986084539,0.24091026855,-1.82059523,-1.02252451,1.00013343085931,7981.03725044112,6564.96475021283
"log_lik[73]",-0.293981663572,-0.290215035,0.0569088490291647,0.056261193303,-0.3932263825,-0.2075042955,1.00042914255928,8298.94213965352,7465.42669244555
"log_lik[74]",-0.3771398489752,-0.36342952,0.113717578608559,0.109714794399,-0.5835187765,-0.218287268,1.0000604534629,6081.1711756485,6661.06620986298
"log_lik[75]",-0.735234592561,-0.722713255,0.167849172965019,0.166661230596,-1.02688341,-0.481006089,1.00034231038412,8318.91769416089,7929.86433576308
"log_lik[76]",-0.313173632258,-0.30355252,0.0896136960021967,0.086242108113,-0.4760238955,-0.182031117,0.999970975107302,9062.80220941582,8878.94916438471
"log_lik[77]",-0.947693214205,-0.937748215,0.170665121950118,0.168947377557,-1.24538595,-0.687916539,0.999878761210941,7335.17778649653,7725.22729746391
"log_lik[78]",-0.34325817334,-0.332938985,0.0924535623520936,0.091093864722,-0.5079706305,-0.208313883,1.00012216465403,6503.36228994879,7532.99471434315
"log_lik[79]",-0.326431287005,-0.310315205,0.115836854119851,0.109661072388,-0.5383376785,-0.1689414345,0.999902743385006,7189.86920658742,7760.45881556699
"log_lik[80]",-0.577271402755,-0.569563315,0.108105131373095,0.107722217064,-0.768168089,-0.412888719,1.00035184499235,8986.65541785359,8555.64428018704
"log_lik[81]",-0.406635594422,-0.400634865,0.0840190387562105,0.082718961255,-0.5542859365,-0.2807491475,1.00036129437056,8996.23349160973,8333.93044060579
"log_lik[82]",-0.438660496571,-0.432386215,0.0845359848384723,0.084534034305,-0.5864266815,-0.3108051685,1.00053342481273,8753.10914405711,8462.86363050123
"log_lik[83]",-0.880517495872,-0.87348292,0.143919654234829,0.145720276548,-1.131450135,-0.659549409,1.00043215099691,7847.76889320344,7900.5809963349
"log_lik[84]",-0.941697771592,-0.93375787,0.171485922532835,0.170609957784,-1.23886894,-0.677999207,1.00029792393126,8424.55608645366,8251.78149566685
"log_lik[85]",-1.138534205202,-1.12479485,0.207906640851239,0.203213918166,-1.49814658,-0.8206102365,1.00028833786025,8085.91961696952,7102.52475236257
"log_lik[86]",-0.856173561205,-0.84747406,0.147947286595388,0.145635034461,-1.110301865,-0.6281881425,1.00024851293873,8758.05626526685,8138.69910082992
"log_lik[87]",-0.04461662097991,-0.040327099,0.0219122406433988,0.0191219698992,-0.08654846845,-0.01736278415,0.999988598314354,8172.59323659283,6705.31606672403
"log_lik[88]",-0.2688977159267,-0.260970185,0.0742462082322078,0.072109179135,-0.403993154,-0.1622312005,1.00020774218844,9679.06889563985,7842.71453983316
"log_lik[89]",-0.386427064029,-0.38108573,0.0787108708668641,0.078999266115,-0.5257418265,-0.266781404,1.00013438476793,8556.70982204745,8225.7717395109
"log_lik[90]",-0.06077057520885,-0.055471808,0.028522519263292,0.0255203903955,-0.1154744005,-0.0243379038,0.999920740427654,8737.00905149642,6807.84479134155
"log_lik[91]",-0.418441063364,-0.40253886,0.127736479292885,0.122213875938,-0.649188194,-0.2381778345,1.00031213063904,4984.25300272381,6288.79297062168
"log_lik[92]",-0.683738390294,-0.67759012,0.106326137152877,0.106098836781,-0.870398724,-0.520690985,1.00069756938802,9555.03594005049,8365.48234990952
"log_lik[93]",-0.671098058042,-0.656910325,0.177130284975666,0.17334277506,-0.990062971,-0.4146061965,0.999797048340999,7312.034396518,8340.84947057032
"log_lik[94]",-0.1992509557181,-0.18741658,0.0798835779829459,0.074596218396,-0.3476499505,-0.09094890425,1.00000293971678,8612.80390264941,7260.66814718071
"log_lik[95]",-0.2483941153615,-0.244091125,0.0585013761591128,0.058262265936,-0.3511071795,-0.16012293,1.00013127910325,7789.7349071299,8044.83476559914
"log_lik[96]",-0.566073911846,-0.555616495,0.128058105836106,0.126241284708,-0.7920968695,-0.3755118075,1.0001990860969,6403.73176091086,7250.46146020148
"log_lik[97]",-0.1751097311769,-0.164445605,0.0680055450077408,0.062958104916,-0.302445642,-0.0843309351,0.999863569960064,6145.59213851051,8089.14217533506
"log_lik[98]",-0.306682979237,-0.298536,0.0837213311488722,0.083103992475,-0.45433767,-0.1847187325,1.00045161000518,8340.2568176841,7161.47833959434
"log_lik[99]",-0.350938137355,-0.341961465,0.0895875909757693,0.088894783446,-0.509829055,-0.219260061,1.00012937194595,6773.57842513224,7506.6813854881
"log_lik[100]",-0.457905307301,-0.452692235,0.08467809849884,0.085100698851,-0.6041395495,-0.32739298,1.00067045787357,9027.72052765824,7981.13677668521
